strategy,horizon,replicate_id,simulation_seed,cases,deaths,doses
vax_enh_ops,180,424,2026080824,221.00000000000003,96.0,17052
comm_base_40,180,424,2026080824,632.0,253.0,40000
comm_base_60,180,424,2026080824,466.99999999999994,199.0,60000
no_vax_base_ops,90,426,2026080826,1830.0,840.0,0
no_vax_enh_ops,90,426,2026080826,199.0,98.0,0
vax_base_ops,90,426,2026080826,1025.0,462.99999999999994,7609
vax_enh_ops,90,426,2026080826,192.0,94.0,8065
comm_base_40,90,426,2026080826,456.0,193.0,40000
comm_base_60,90,426,2026080826,398.0,167.0,60000
no_vax_base_ops,180,426,2026080826,6458.999999999999,2930.0,0
no_vax_enh_ops,180,426,2026080826,203.0,99.0,0
vax_base_ops,180,426,2026080826,1940.0,841.0000000000001,16404
vax_enh_ops,180,426,2026080826,200.0,97.0,17068
comm_base_40,180,426,2026080826,574.0,245.0,40000
comm_base_60,180,426,2026080826,415.0,170.0,60000
no_vax_base_ops,90,425,2026080825,1810.0000000000002,804.0,0
no_vax_enh_ops,90,425,2026080825,312.0,131.0,0
vax_base_ops,90,425,2026080825,1458.0,613.0,7092
vax_enh_ops,90,425,2026080825,284.0,114.0,7700
comm_base_40,90,425,2026080825,645.0,240.99999999999997,40000
comm_base_60,90,425,2026080825,543.0,198.0,60000
no_vax_base_ops,180,425,2026080825,5229.0,2296.0,0
no_vax_enh_ops,180,425,2026080825,314.0,131.0,0
vax_base_ops,180,425,2026080825,2644.0,1104.0,15810
vax_enh_ops,180,425,2026080825,284.0,114.0,16675
comm_base_40,180,425,2026080825,814.0,302.0,40000
comm_base_60,180,425,2026080825,606.0,217.0,60000
no_vax_base_ops,90,427,2026080827,1282.0,604.0,0
no_vax_enh_ops,90,427,2026080827,246.0,112.99999999999999,0
vax_base_ops,90,427,2026080827,1033.0,458.0,7720
vax_enh_ops,90,427,2026080827,201.0,92.0,8408
comm_base_40,90,427,2026080827,541.0,223.00000000000003,40000
comm_base_60,90,427,2026080827,459.00000000000006,178.0,60000
no_vax_base_ops,180,427,2026080827,3821.0,1754.0,0
no_vax_enh_ops,180,427,2026080827,246.0,112.99999999999999,0
vax_base_ops,180,427,2026080827,1791.9999999999998,793.0,16549
vax_enh_ops,180,427,2026080827,201.0,92.0,17405
comm_base_40,180,427,2026080827,644.0,272.0,40000
comm_base_60,180,427,2026080827,469.0,184.0,60000
no_vax_base_ops,90,429,2026080829,1799.0,804.0,0
no_vax_enh_ops,90,429,2026080829,293.0,133.0,0
vax_base_ops,90,429,2026080829,1419.0,619.0,7564
vax_enh_ops,90,429,2026080829,274.0,120.99999999999999,8211
comm_base_40,90,429,2026080829,451.99999999999994,182.0,40000
comm_base_60,90,429,2026080829,474.00000000000006,183.0,60000
no_vax_base_ops,180,429,2026080829,6104.0,2726.0,0
no_vax_enh_ops,180,429,2026080829,293.0,133.0,0
vax_base_ops,180,429,2026080829,2414.0,1042.0,16296
vax_enh_ops,180,429,2026080829,274.0,120.99999999999999,17162
comm_base_40,180,429,2026080829,557.0,221.00000000000003,40000
comm_base_60,180,429,2026080829,500.0,194.0,60000
no_vax_base_ops,90,428,2026080828,2709.0,1177.0,0
no_vax_enh_ops,90,428,2026080828,302.0,129.0,0
vax_base_ops,90,428,2026080828,1611.0,683.0,7246
vax_enh_ops,90,428,2026080828,229.0,97.0,8039
comm_base_40,90,428,2026080828,711.0,287.0,40000
comm_base_60,90,428,2026080828,434.99999999999994,149.0,60000
no_vax_base_ops,180,428,2026080828,9715.0,4378.0,0
no_vax_enh_ops,180,428,2026080828,308.0,132.0,0
vax_base_ops,180,428,2026080828,2589.0,1112.0,15945
vax_enh_ops,180,428,2026080828,229.0,97.0,17016
comm_base_40,180,428,2026080828,912.9999999999999,376.0,40000
comm_base_60,180,428,2026080828,445.0,154.0,60000
no_vax_base_ops,90,431,2026080831,1722.9999999999998,791.0,0
no_vax_enh_ops,90,431,2026080831,327.0,149.0,0
vax_base_ops,90,431,2026080831,1299.0,575.0,7212
vax_enh_ops,90,431,2026080831,268.0,120.99999999999999,7757
comm_base_40,90,431,2026080831,758.0,330.0,40000
comm_base_60,90,431,2026080831,410.00000000000006,154.0,60000
no_vax_base_ops,180,431,2026080831,5506.0,2526.0,0
no_vax_enh_ops,180,431,2026080831,336.0,150.0,0
vax_base_ops,180,431,2026080831,2167.0,963.0,16014
vax_enh_ops,180,431,2026080831,268.0,120.99999999999999,16697
comm_base_40,180,431,2026080831,1088.0,472.0,40000
comm_base_60,180,431,2026080831,410.00000000000006,154.0,60000
no_vax_base_ops,90,432,2026080832,1259.0,567.0,0
no_vax_enh_ops,90,432,2026080832,298.0,144.0,0
vax_base_ops,90,432,2026080832,1006.0,451.99999999999994,7162
vax_enh_ops,90,432,2026080832,265.0,122.0,7953
comm_base_40,90,432,2026080832,441.0,190.0,40000
comm_base_60,90,432,2026080832,310.0,136.0,60000
no_vax_base_ops,180,432,2026080832,5120.0,2281.0,0
no_vax_enh_ops,180,432,2026080832,315.0,150.0,0
vax_base_ops,180,432,2026080832,1803.0,801.0,15955
vax_enh_ops,180,432,2026080832,267.0,123.0,16900
comm_base_40,180,432,2026080832,602.0,260.0,40000
comm_base_60,180,432,2026080832,312.0,138.0,60000
no_vax_base_ops,90,430,2026080830,1931.0,882.0,0
no_vax_enh_ops,90,430,2026080830,276.0,126.0,0
vax_base_ops,90,430,2026080830,1789.0,789.0,7497
vax_enh_ops,90,430,2026080830,265.0,115.0,8122
comm_base_40,90,430,2026080830,697.0,299.0,40000
comm_base_60,90,430,2026080830,449.99999999999994,183.0,60000
no_vax_base_ops,180,430,2026080830,6562.999999999999,3018.0,0
no_vax_enh_ops,180,430,2026080830,276.0,126.0,0
vax_base_ops,180,430,2026080830,3470.0,1548.0,16134
vax_enh_ops,180,430,2026080830,265.0,115.0,17094
comm_base_40,180,430,2026080830,905.0000000000001,384.0,40000
comm_base_60,180,430,2026080830,506.0,206.99999999999997,60000
no_vax_base_ops,90,433,2026080833,1762.0,800.0,0
no_vax_enh_ops,90,433,2026080833,283.0,130.0,0
vax_base_ops,90,433,2026080833,1462.0,636.0,7837
vax_enh_ops,90,433,2026080833,262.0,120.99999999999999,8178
comm_base_40,90,433,2026080833,758.0,322.0,40000
comm_base_60,90,433,2026080833,475.0,193.0,60000
no_vax_base_ops,180,433,2026080833,5133.0,2282.0,0
no_vax_enh_ops,180,433,2026080833,288.0,134.0,0
vax_base_ops,180,433,2026080833,2872.0,1226.0,16531
vax_enh_ops,180,433,2026080833,269.0,123.0,17132
comm_base_40,180,433,2026080833,865.0,360.0,40000
comm_base_60,180,433,2026080833,534.0,218.0,60000
no_vax_base_ops,90,434,2026080834,1850.0,827.0,0
no_vax_enh_ops,90,434,2026080834,303.0,141.0,0
vax_base_ops,90,434,2026080834,1697.9999999999998,749.0,6759
vax_enh_ops,90,434,2026080834,267.0,125.0,8289
comm_base_40,90,434,2026080834,670.0,271.0,40000
comm_base_60,90,434,2026080834,330.0,130.0,60000
no_vax_base_ops,180,434,2026080834,6140.0,2754.0,0
no_vax_enh_ops,180,434,2026080834,304.0,141.0,0
vax_base_ops,180,434,2026080834,3488.9999999999995,1498.0,15357
vax_enh_ops,180,434,2026080834,276.0,128.0,17260
comm_base_40,180,434,2026080834,882.0,363.0,40000
comm_base_60,180,434,2026080834,338.0,133.0,60000
no_vax_base_ops,90,435,2026080835,2460.0,1091.0,0
no_vax_enh_ops,90,435,2026080835,301.0,151.0,0
vax_base_ops,90,435,2026080835,1748.0,766.0,7281
vax_enh_ops,90,435,2026080835,293.0,146.0,8047
comm_base_40,90,435,2026080835,555.0,240.99999999999997,40000
comm_base_60,90,435,2026080835,509.0,216.0,60000
no_vax_base_ops,180,435,2026080835,8910.0,4031.0,0
no_vax_enh_ops,180,435,2026080835,310.0,153.0,0
vax_base_ops,180,435,2026080835,3409.0,1495.0,15909
vax_enh_ops,180,435,2026080835,296.0,146.0,17001
comm_base_40,180,435,2026080835,714.0,297.0,40000
comm_base_60,180,435,2026080835,558.0,239.00000000000003,60000
no_vax_base_ops,90,438,2026080838,971.0,456.0,0
no_vax_enh_ops,90,438,2026080838,299.0,141.0,0
vax_base_ops,90,438,2026080838,683.0,302.0,6917
vax_enh_ops,90,438,2026080838,289.0,139.0,7969
comm_base_40,90,438,2026080838,512.0,223.99999999999997,40000
comm_base_60,90,438,2026080838,257.0,115.0,60000
no_vax_base_ops,180,438,2026080838,3093.0,1392.0,0
no_vax_enh_ops,180,438,2026080838,313.0,148.0,0
vax_base_ops,180,438,2026080838,1098.0,485.0,11462
vax_enh_ops,180,438,2026080838,311.0,147.0,16892
comm_base_40,180,438,2026080838,670.0,286.0,40000
comm_base_60,180,438,2026080838,307.0,131.0,60000
no_vax_base_ops,90,436,2026080836,2163.0,1003.0000000000001,0
no_vax_enh_ops,90,436,2026080836,300.0,139.0,0
vax_base_ops,90,436,2026080836,1323.0,599.0,7799
vax_enh_ops,90,436,2026080836,200.0,81.0,8218
comm_base_40,90,436,2026080836,731.0,332.0,40000
comm_base_60,90,436,2026080836,455.0,188.0,60000
no_vax_base_ops,180,436,2026080836,6942.0,3117.0,0
no_vax_enh_ops,180,436,2026080836,316.0,148.0,0
vax_base_ops,180,436,2026080836,2450.0,1109.0,16539
vax_enh_ops,180,436,2026080836,200.0,81.0,17209
comm_base_40,180,436,2026080836,878.0,384.0,40000
comm_base_60,180,436,2026080836,483.99999999999994,203.0,60000
no_vax_base_ops,90,437,2026080837,2334.0,1095.0,0
no_vax_enh_ops,90,437,2026080837,311.0,147.0,0
vax_base_ops,90,437,2026080837,1519.0,686.0,7413
vax_enh_ops,90,437,2026080837,251.0,115.0,8329
comm_base_40,90,437,2026080837,744.0,331.0,40000
comm_base_60,90,437,2026080837,575.0,244.0,60000
no_vax_base_ops,180,437,2026080837,8502.0,3914.9999999999995,0
no_vax_enh_ops,180,437,2026080837,315.0,148.0,0
vax_base_ops,180,437,2026080837,2948.0,1327.0,16169
vax_enh_ops,180,437,2026080837,251.0,115.0,17312
comm_base_40,180,437,2026080837,818.9999999999999,362.0,40000
comm_base_60,180,437,2026080837,690.0,289.0,60000
no_vax_base_ops,90,440,2026080840,1658.0,766.0,0
no_vax_enh_ops,90,440,2026080840,256.0,103.99999999999999,0
vax_base_ops,90,440,2026080840,1087.0,481.0,7310
vax_enh_ops,90,440,2026080840,227.0,95.0,8062
comm_base_40,90,440,2026080840,594.0,227.0,40000
comm_base_60,90,440,2026080840,382.0,135.0,60000
no_vax_base_ops,180,440,2026080840,4922.0,2273.0,0
no_vax_enh_ops,180,440,2026080840,263.0,107.0,0
vax_base_ops,180,440,2026080840,1944.9999999999998,859.0,16098
vax_enh_ops,180,440,2026080840,235.0,98.0,17024
comm_base_40,180,440,2026080840,827.0,327.0,40000
comm_base_60,180,440,2026080840,388.0,138.0,60000
no_vax_base_ops,90,439,2026080839,2416.0,1087.0,0
no_vax_enh_ops,90,439,2026080839,311.0,149.0,0
vax_base_ops,90,439,2026080839,1866.0,822.0,7763
vax_enh_ops,90,439,2026080839,315.0,149.0,8285
comm_base_40,90,439,2026080839,650.0,273.0,40000
comm_base_60,90,439,2026080839,322.0,133.0,60000
no_vax_base_ops,180,439,2026080839,8300.0,3703.9999999999995,0
no_vax_enh_ops,180,439,2026080839,358.0,166.0,0
vax_base_ops,180,439,2026080839,3494.0,1499.0,16414
vax_enh_ops,180,439,2026080839,315.0,149.0,17220
comm_base_40,180,439,2026080839,764.0,318.0,40000
comm_base_60,180,439,2026080839,327.0,134.0,60000
no_vax_base_ops,90,441,2026080841,2012.9999999999998,925.0,0
no_vax_enh_ops,90,441,2026080841,383.0,193.0,0
vax_base_ops,90,441,2026080841,1578.0,729.0,7593
vax_enh_ops,90,441,2026080841,310.0,144.0,8035
comm_base_40,90,441,2026080841,724.0,325.0,40000
comm_base_60,90,441,2026080841,408.00000000000006,184.0,60000
no_vax_base_ops,180,441,2026080841,7631.0,3497.0,0
no_vax_enh_ops,180,441,2026080841,400.0,200.0,0
vax_base_ops,180,441,2026080841,3121.0,1383.0,16299
vax_enh_ops,180,441,2026080841,323.0,152.0,16930
comm_base_40,180,441,2026080841,809.0,363.0,40000
comm_base_60,180,441,2026080841,420.0,189.0,60000
no_vax_base_ops,90,443,2026080843,1759.0000000000002,772.0,0
no_vax_enh_ops,90,443,2026080843,301.0,125.0,0
vax_base_ops,90,443,2026080843,1528.0,655.0,6689
vax_enh_ops,90,443,2026080843,251.0,102.00000000000001,7754
comm_base_40,90,443,2026080843,823.0,327.0,40000
comm_base_60,90,443,2026080843,470.0,168.0,60000
no_vax_base_ops,180,443,2026080843,5465.0,2503.0,0
no_vax_enh_ops,180,443,2026080843,301.0,125.0,0
vax_base_ops,180,443,2026080843,2672.0,1171.0,15368
vax_enh_ops,180,443,2026080843,252.0,103.00000000000001,16731
comm_base_40,180,443,2026080843,1105.0,449.0,40000
comm_base_60,180,443,2026080843,483.99999999999994,176.0,60000
no_vax_base_ops,90,442,2026080842,1986.9999999999998,882.9999999999999,0
no_vax_enh_ops,90,442,2026080842,294.0,142.0,0
vax_base_ops,90,442,2026080842,1448.0,654.0,7101
vax_enh_ops,90,442,2026080842,336.0,160.0,8019
comm_base_40,90,442,2026080842,762.0,327.0,40000
comm_base_60,90,442,2026080842,507.0,201.0,60000
no_vax_base_ops,180,442,2026080842,6041.0,2685.0,0
no_vax_enh_ops,180,442,2026080842,297.0,143.0,0
vax_base_ops,180,442,2026080842,2565.0,1099.0,15842
vax_enh_ops,180,442,2026080842,360.0,172.0,16943
comm_base_40,180,442,2026080842,840.0,355.0,40000
comm_base_60,180,442,2026080842,542.0,214.0,60000
no_vax_base_ops,90,444,2026080844,1793.0000000000002,826.0,0
no_vax_enh_ops,90,444,2026080844,328.0,150.0,0
vax_base_ops,90,444,2026080844,1457.0,656.0,7907
vax_enh_ops,90,444,2026080844,290.0,127.00000000000001,8507
comm_base_40,90,444,2026080844,784.0,346.0,40000
comm_base_60,90,444,2026080844,472.0,189.0,60000
no_vax_base_ops,180,444,2026080844,5477.0,2503.0,0
no_vax_enh_ops,180,444,2026080844,333.0,151.0,0
vax_base_ops,180,444,2026080844,2946.0,1299.0,16637
vax_enh_ops,180,444,2026080844,290.0,127.00000000000001,17473
comm_base_40,180,444,2026080844,1050.0,464.0,40000
comm_base_60,180,444,2026080844,483.99999999999994,196.0,60000
no_vax_base_ops,90,446,2026080846,1654.9999999999998,766.0,0
no_vax_enh_ops,90,446,2026080846,424.0,188.0,0
vax_base_ops,90,446,2026080846,1476.0,661.0,6921
vax_enh_ops,90,446,2026080846,317.0,133.0,7864
comm_base_40,90,446,2026080846,604.0,254.00000000000003,40000
comm_base_60,90,446,2026080846,409.0,156.0,60000
no_vax_base_ops,180,446,2026080846,5699.0,2597.0,0
no_vax_enh_ops,180,446,2026080846,466.0,210.0,0
vax_base_ops,180,446,2026080846,3106.0,1381.0,15610
vax_enh_ops,180,446,2026080846,326.0,138.0,16793
comm_base_40,180,446,2026080846,799.0000000000001,341.0,40000
comm_base_60,180,446,2026080846,468.0,181.0,60000
no_vax_base_ops,90,447,2026080847,1319.0,617.0,0
no_vax_enh_ops,90,447,2026080847,330.0,155.0,0
vax_base_ops,90,447,2026080847,1017.0,449.99999999999994,7583
vax_enh_ops,90,447,2026080847,271.0,127.00000000000001,8041
comm_base_40,90,447,2026080847,532.0,220.0,40000
comm_base_60,90,447,2026080847,308.0,130.0,60000
no_vax_base_ops,180,447,2026080847,4470.0,2014.0000000000002,0
no_vax_enh_ops,180,447,2026080847,332.0,156.0,0
vax_base_ops,180,447,2026080847,1916.0,848.9999999999999,16350
vax_enh_ops,180,447,2026080847,271.0,127.00000000000001,17032
comm_base_40,180,447,2026080847,668.0,268.0,40000
comm_base_60,180,447,2026080847,352.0,151.0,60000
no_vax_base_ops,90,445,2026080845,1379.0,637.0,0
no_vax_enh_ops,90,445,2026080845,262.0,117.0,0
vax_base_ops,90,445,2026080845,1107.0,498.99999999999994,7317
vax_enh_ops,90,445,2026080845,246.0,108.0,8015
comm_base_40,90,445,2026080845,421.0,191.0,40000
comm_base_60,90,445,2026080845,274.0,112.99999999999999,60000
no_vax_base_ops,180,445,2026080845,4455.0,1984.0,0
no_vax_enh_ops,180,445,2026080845,262.0,117.0,0
vax_base_ops,180,445,2026080845,2226.0,982.0000000000001,16119
vax_enh_ops,180,445,2026080845,246.0,108.0,17001
comm_base_40,180,445,2026080845,546.0,238.00000000000003,40000
comm_base_60,180,445,2026080845,295.0,123.0,60000
no_vax_base_ops,90,448,2026080848,2421.0,1107.0,0
no_vax_enh_ops,90,448,2026080848,445.0,197.0,0
vax_base_ops,90,448,2026080848,1949.0,869.9999999999999,7235
vax_enh_ops,90,448,2026080848,398.0,178.0,8171
comm_base_40,90,448,2026080848,848.0,364.0,40000
comm_base_60,90,448,2026080848,544.0,220.0,60000
no_vax_base_ops,180,448,2026080848,7340.000000000001,3324.0,0
no_vax_enh_ops,180,448,2026080848,472.0,208.99999999999997,0
vax_base_ops,180,448,2026080848,3769.0,1675.0,15871
vax_enh_ops,180,448,2026080848,398.0,178.0,17099
comm_base_40,180,448,2026080848,995.0,425.00000000000006,40000
comm_base_60,180,448,2026080848,556.0,222.00000000000003,60000
no_vax_base_ops,90,452,2026080852,1728.0,793.0,0
no_vax_enh_ops,90,452,2026080852,238.00000000000003,110.0,0
vax_base_ops,90,452,2026080852,1413.0,631.0,7226
vax_enh_ops,90,452,2026080852,236.0,108.0,8051
comm_base_40,90,452,2026080852,600.0,248.0,40000
comm_base_60,90,452,2026080852,434.0,181.0,60000
no_vax_base_ops,180,452,2026080852,4763.0,2209.0,0
no_vax_enh_ops,180,452,2026080852,238.00000000000003,110.0,0
vax_base_ops,180,452,2026080852,2772.0,1250.0,15941
vax_enh_ops,180,452,2026080852,236.0,108.0,17040
comm_base_40,180,452,2026080852,846.0,355.0,40000
comm_base_60,180,452,2026080852,449.0,186.0,60000
no_vax_base_ops,90,449,2026080849,2375.0,1058.0,0
no_vax_enh_ops,90,449,2026080849,297.0,146.0,0
vax_base_ops,90,449,2026080849,1370.0,596.0,7889
vax_enh_ops,90,449,2026080849,278.0,130.0,8234
comm_base_40,90,449,2026080849,754.0,317.0,40000
comm_base_60,90,449,2026080849,599.0,254.00000000000003,60000
no_vax_base_ops,180,449,2026080849,8560.0,3800.0,0
no_vax_enh_ops,180,449,2026080849,297.0,146.0,0
vax_base_ops,180,449,2026080849,2668.0,1141.0,16579
vax_enh_ops,180,449,2026080849,278.0,130.0,17190
comm_base_40,180,449,2026080849,966.0,398.0,40000
comm_base_60,180,449,2026080849,614.0,257.0,60000
no_vax_base_ops,90,450,2026080850,1949.0,899.9999999999999,0
no_vax_enh_ops,90,450,2026080850,272.0,120.99999999999999,0
vax_base_ops,90,450,2026080850,1395.0,627.0,7940
vax_enh_ops,90,450,2026080850,249.0,106.0,8171
comm_base_40,90,450,2026080850,678.0,295.0,40000
comm_base_60,90,450,2026080850,367.0,157.0,60000
no_vax_base_ops,180,450,2026080850,6442.000000000001,2972.0,0
no_vax_enh_ops,180,450,2026080850,272.0,120.99999999999999,0
vax_base_ops,180,450,2026080850,2809.0,1246.0,16637
vax_enh_ops,180,450,2026080850,249.0,106.0,17153
comm_base_40,180,450,2026080850,814.0,351.0,40000
comm_base_60,180,450,2026080850,385.0,161.0,60000
no_vax_base_ops,90,451,2026080851,2053.0,912.9999999999999,0
no_vax_enh_ops,90,451,2026080851,308.0,131.0,0
vax_base_ops,90,451,2026080851,1262.0,540.0,7452
vax_enh_ops,90,451,2026080851,337.0,147.0,8135
comm_base_40,90,451,2026080851,654.0,261.0,40000
comm_base_60,90,451,2026080851,395.00000000000006,153.0,60000
no_vax_base_ops,180,451,2026080851,7466.0,3379.9999999999995,0
no_vax_enh_ops,180,451,2026080851,308.0,131.0,0
vax_base_ops,180,451,2026080851,2261.0,959.0,16176
vax_enh_ops,180,451,2026080851,353.0,158.0,17092
comm_base_40,180,451,2026080851,703.0,286.0,40000
comm_base_60,180,451,2026080851,404.0,156.0,60000
no_vax_base_ops,90,453,2026080853,1545.0,679.0,0
no_vax_enh_ops,90,453,2026080853,190.0,99.0,0
vax_base_ops,90,453,2026080853,1394.0,605.0,6492
vax_enh_ops,90,453,2026080853,204.00000000000003,101.0,7974
comm_base_40,90,453,2026080853,680.0,294.0,40000
comm_base_60,90,453,2026080853,304.0,129.0,60000
no_vax_base_ops,180,453,2026080853,4455.0,2012.0,0
no_vax_enh_ops,180,453,2026080853,194.0,101.0,0
vax_base_ops,180,453,2026080853,3156.0,1378.0,15131
vax_enh_ops,180,453,2026080853,204.00000000000003,101.0,16932
comm_base_40,180,453,2026080853,861.0,363.0,40000
comm_base_60,180,453,2026080853,334.0,137.0,60000
no_vax_base_ops,90,454,2026080854,1665.0000000000002,737.0,0
no_vax_enh_ops,90,454,2026080854,267.0,129.0,0
vax_base_ops,90,454,2026080854,1156.0,496.0,7612
vax_enh_ops,90,454,2026080854,265.0,127.00000000000001,8072
comm_base_40,90,454,2026080854,611.0,258.0,40000
comm_base_60,90,454,2026080854,427.00000000000006,164.0,60000
no_vax_base_ops,180,454,2026080854,6171.0,2763.0,0
no_vax_enh_ops,180,454,2026080854,283.0,135.0,0
vax_base_ops,180,454,2026080854,2278.0,967.0,16352
vax_enh_ops,180,454,2026080854,265.0,127.00000000000001,17063
comm_base_40,180,454,2026080854,699.0,294.0,40000
comm_base_60,180,454,2026080854,443.0,173.0,60000
no_vax_base_ops,90,455,2026080855,1208.0,566.0,0
no_vax_enh_ops,90,455,2026080855,254.00000000000003,111.99999999999999,0
vax_base_ops,90,455,2026080855,978.0,453.0,6944
vax_enh_ops,90,455,2026080855,268.0,117.0,7691
comm_base_40,90,455,2026080855,586.0,251.0,40000
comm_base_60,90,455,2026080855,309.0,118.0,60000
no_vax_base_ops,180,455,2026080855,4589.0,2127.0,0
no_vax_enh_ops,180,455,2026080855,254.00000000000003,111.99999999999999,0
vax_base_ops,180,455,2026080855,1998.0000000000002,886.9999999999999,15755
vax_enh_ops,180,455,2026080855,267.0,116.0,16676
comm_base_40,180,455,2026080855,747.0,322.0,40000
comm_base_60,180,455,2026080855,351.0,134.0,60000
